Image,Predicted-Lymphocyte
img_15568,35
img_15569,1
img_15570,29
img_15571,0
img_15572,1
img_15573,15
img_15574,1
img_15575,0
img_15576,1
img_15577,1
img_15578,7
img_15580,0
img_15581,0
img_15582,13
img_15583,1
img_15584,4
img_15585,9
img_15586,6
img_15587,1
img_15588,3
img_15589,0
img_15590,0
img_15591,3
img_15592,13
img_15593,1
img_15594,1
img_15595,2
img_15596,1
img_15598,1
img_15599,0
img_15600,4
img_15601,0
img_15602,3
img_15603,0
img_15604,7
img_15605,1
img_15606,3
img_15607,7
img_15608,3
img_15609,6
img_15610,2
img_15611,1
img_15612,1
img_15613,3
img_15614,3
img_15615,0
img_15616,0
img_15617,1
img_15618,2
img_15619,0
img_15620,0
img_15621,0
img_15622,1
img_15623,1
img_15624,1
img_15625,7
img_15626,3
img_15627,0
img_15628,5
img_15629,0
img_15630,2
img_15631,3
img_15632,1
img_15633,3
img_15634,4
img_15635,1
img_15636,0
img_15637,1
img_15638,4
img_15639,3
img_15640,1
img_15641,9
img_15642,3
img_15643,8
img_15644,4
img_15645,2
img_15646,1
img_15647,2
img_15648,0
img_15649,1
img_15650,0
img_15651,1
img_15652,0
img_15653,2
img_15654,3
img_15655,11
img_15656,2
img_15657,6
img_15658,1
img_15659,1
img_15660,3
img_15661,12
img_15662,17
img_15664,0
img_15665,0
img_15666,7
img_15667,2
img_15668,2
img_15669,2
img_15670,3
img_15671,1
img_15672,0
img_15673,8
img_15674,2
img_15675,1
img_15676,0
img_15677,1
img_15678,0
img_15680,7
img_15681,0
img_15682,6
img_15683,2
img_15684,3
img_15685,10
img_15686,1
img_15687,1
img_15688,1
img_15689,2
img_15690,5
img_15691,4
img_15692,0
img_15693,0
img_15694,0
img_15695,7
img_15696,2
img_15697,2
img_15698,2
img_15699,0
img_15700,7
img_15701,1
img_15702,2
img_15703,8
img_15704,1
img_15705,2
img_15706,1
img_15707,1
img_15708,0
img_15709,2
img_15710,0
img_15711,1
img_15712,2
img_15713,2
img_15714,1
img_15715,2
img_15716,2
img_15717,6
img_15718,1
img_15719,1
img_15720,1
img_15721,3
img_15722,1
img_15723,6
img_15724,0
img_15725,1
img_15726,0
img_15727,6
img_15728,2
img_15729,0
img_15730,2
img_15731,0
img_15732,0
img_15733,2
img_15734,0
img_15735,2
img_15736,0
img_15737,1
img_15738,1
img_15739,0
img_15740,23
img_15741,2
img_15742,8
img_15743,0
img_15744,2
img_15745,3
img_15746,0
img_15747,2
img_15748,1
img_15749,2
img_15750,1
img_15751,0
img_15752,2
img_15753,4
img_15754,2
img_15755,0
img_15756,4
img_15757,6
img_15758,8
img_15759,1
img_15760,4
img_15761,0
img_15762,7
img_15763,0
img_15764,9
img_15765,8
img_15766,3
img_15767,1
img_15768,0
img_15769,6
img_15770,5
img_15771,1
img_15772,1
img_15773,1
img_15774,7
img_15775,17
img_15776,1
img_15777,5
img_15778,0
img_15779,2
img_15780,0
img_15781,5
img_15782,5
img_15783,5
img_15784,3
img_15785,4
img_15786,1
img_15787,10
img_15788,6
img_15789,10
img_15790,4
img_15791,6
img_15792,3
img_15793,9
img_15794,0
img_15795,0
img_15796,0
img_15797,5
img_15798,8
img_15799,4
img_15800,1
img_15801,6
img_15802,2
img_15803,0
img_15804,0
img_15805,2
img_15806,2
img_15807,2
img_15808,0
img_15809,0
img_15810,1
img_15811,0
img_15812,6
img_15813,1
img_15814,1
img_15815,3
img_15816,1
img_15817,29
img_15818,0
img_15819,3
img_15820,0
img_15821,1
img_15822,0
img_15823,0
img_15824,3
img_15825,1
img_15826,1
img_15827,1
img_15828,1
img_15829,6
img_15830,0
img_15831,1
img_15832,1
img_15833,7
img_15834,4
img_15835,1
img_15836,18
img_15837,9
img_15838,3
img_15839,2
img_15840,2
img_15841,2
img_15842,0
img_15843,0
img_15844,0
img_15845,6
img_15846,0
img_15847,2
img_15848,0
img_15849,4
img_15850,1
img_15851,0
img_15852,5
img_15853,3
img_15854,6
img_15855,1
img_15856,3
img_15857,16
img_15858,6
img_15859,6
img_15860,11
img_15861,2
img_15862,2
img_15863,0
img_15864,2
img_15865,6
img_15866,3
img_15867,15
img_15868,2
img_15869,0
img_15870,6
img_15871,0
img_15872,2
img_15873,1
img_15874,1
img_15875,2
img_15876,2
img_15877,7
img_15878,0
img_15879,7
img_15880,1
img_15881,1
img_15882,8
img_15883,3
img_15884,1
img_15885,0
img_15886,1
img_15887,1
img_15888,2
img_15889,2
img_15890,5
img_15891,0
img_15892,3
img_15893,1
img_15894,3
img_15895,0
img_15896,2
img_15897,5
img_15898,2
img_15899,18
img_15900,4
img_15901,3
img_15902,13
img_15903,2
img_15904,2
img_15905,0
img_15906,0
img_15907,10
img_15908,4
img_15909,4
img_15910,7
img_15911,17
img_15912,5
img_15913,1
img_15914,3
img_15915,2
img_15916,0
img_15917,4
img_15918,0
img_15919,2
img_15920,3
img_15921,2
img_15922,0
img_15923,1
img_15924,1
img_15925,3
img_15926,4
img_15927,0
img_15928,0
img_15929,0
img_15930,3
img_15931,13
img_15932,1
img_15933,1
img_15934,0
img_15935,5
img_15936,2
img_15937,6
img_15938,0
img_15939,0
img_15940,4
img_15941,1
img_15942,1
img_15943,4
img_15944,3
img_15945,1
img_15946,0
img_15947,0
img_15948,4
img_15949,3
img_15950,0
img_15951,2
img_15952,0
img_15953,2
img_15954,4
img_15955,13
img_15956,1
img_15957,0
img_15958,3
img_15959,5
img_15960,31
img_15961,4
img_15962,0
img_15963,1
img_15964,4
img_15966,2
img_15967,16
img_15968,1
img_15969,0
img_15970,0
img_15971,0
img_15972,2
img_15973,4
img_15974,0
img_15975,0
img_15976,1
img_15977,3
img_15978,3
img_15979,3
img_15980,0
img_15981,0
img_15982,1
img_15983,2
img_15984,1
img_15985,1
img_15986,1
img_15987,0
img_15988,1
img_15989,4
img_15990,1
img_15991,0
img_15992,2
img_15993,12
img_15994,0
img_15995,2
img_15996,2
img_15997,3
img_15998,0
img_15999,3
img_16000,3
img_16001,6
img_16002,1
img_16003,0
img_16004,0
img_16005,0
img_16006,10
img_16007,22
img_16008,4
img_16009,5
img_16010,0
img_16011,1
img_16012,2
img_16013,1
img_16014,7
img_16015,1
img_16016,14
img_16017,1
img_16018,1
img_16019,8
img_16020,0
img_16021,3
img_16022,16
img_16023,0
img_16024,1
img_16025,4
img_16026,7
img_16027,3
img_16028,8
img_16029,8
img_16030,8
img_16031,1
img_16032,0
img_16033,2
img_16034,4
img_16035,26
img_16036,6
img_16037,3
img_16038,2
img_16039,13
img_16040,2
img_16041,0
img_16042,3
img_16043,3
img_16044,2
img_16045,1
img_16046,0
img_16047,2
img_16048,6
img_16049,2
img_16050,0
img_16051,15
img_16052,1
img_16054,5
img_16055,1
img_16056,0
img_16057,3
img_16058,6
img_16059,1
img_16060,12
img_16061,6
img_16062,0
img_16063,8
img_16064,2
img_16065,9
img_16066,5
img_16067,1
img_16068,2
img_16069,4
img_16070,2
img_16071,1
img_16072,0
img_16073,2
img_16074,0
img_16075,0
img_16076,6
img_16077,4
img_16078,1
img_16079,2
img_16080,14
img_16081,0
img_16082,2
img_16083,1
img_16084,2
img_16085,5
img_16086,3
img_16087,1
img_16089,0
img_16090,3
img_16091,11
img_16092,1
img_16093,17
img_16094,1
img_16095,1
img_16096,2
img_16097,0
img_16098,6
img_16099,0
img_16100,0
img_16101,3
img_16102,1
img_16103,0
img_16104,5
img_16105,2
img_16106,12
img_16107,7
img_16108,0
img_16109,1
img_16110,4
img_16111,4
img_16112,11
img_16113,0
img_16114,0
img_16115,6
img_16116,0
img_16117,3
img_16118,1
img_16119,2
img_16120,3
img_16121,1
img_16122,3
img_16123,1
img_16124,1
img_16125,1
img_16126,5
img_16127,1
img_16128,1
img_16129,7
img_16130,3
img_16131,2
img_16132,5
img_16133,18
img_16134,1
img_16135,5
img_16136,6
img_16137,4
img_16138,0
img_16139,1
img_16140,3
img_16141,1
img_16142,1
img_16143,6
img_16144,1
img_16145,0
img_16146,7
img_16147,1
img_16148,18
img_16149,11
img_16150,1
img_16151,4
img_16152,4
img_16153,0
img_16154,0
img_16155,5
img_16156,1
img_16157,3
img_16158,1
img_16159,1
img_16160,1
img_16161,0
img_16162,6
img_16163,2
img_16164,0
img_16165,1
img_16166,1
img_16167,1
img_16168,1
img_16169,0
img_16170,2
img_16171,1
img_16172,4
img_16173,11
img_16174,7
img_16175,1
img_16176,7
img_16177,2
img_16178,3
img_16179,0
img_16180,2
img_16181,0
img_16182,0
img_16183,2
img_16184,1
img_16185,2
img_16186,16
img_16187,0
img_16188,3
img_16189,1
img_16190,0
img_16191,1
img_16192,3
img_16193,0
img_16194,11
img_16195,4
img_16196,3
img_16197,0
img_16198,22
img_16199,3
img_16200,10
img_16201,2
img_16202,0
img_16203,4
img_16204,3
img_16205,17
img_16206,1
img_16207,0
img_16208,2
img_16209,12
img_16211,11
img_16212,0
img_16213,1
img_16214,0
img_16215,2
img_16216,2
img_16217,4
img_16218,0
img_16219,1
img_16220,2
img_16221,1
img_16222,0
img_16223,4
img_16224,15
img_16225,0
img_16226,2
img_16227,0
img_16228,2
img_16229,0
img_16230,0
img_16231,5
img_16232,0
img_16233,7
img_16234,0
img_16235,3
img_16236,2
img_16237,1
img_16238,1
img_16239,1
img_16240,1
img_16241,0
img_16242,4
img_16243,2
img_16244,3
img_16245,12
img_16246,0
img_16247,4
img_16248,3
img_16249,3
img_16250,0
img_16251,2
img_16252,1
img_16253,7
img_16254,0
img_16255,3
img_16256,2
img_16257,0
img_16258,5
img_16259,0
img_16260,2
img_16261,2
img_16262,1
img_16263,0
img_16264,5
img_16265,1
img_16266,1
img_16267,4
img_16268,0
img_16269,5
img_16270,2
img_16271,0
img_16272,1
img_16273,2
img_16274,10
img_16275,3
img_16276,2
img_16277,1
img_16278,10
img_16279,0
img_16280,3
img_16281,6
img_16282,0
img_16283,7
img_16284,3
img_16285,1
img_16286,7
img_16287,1
img_16288,0
img_16289,3
img_16290,0
img_16291,9
img_16292,2
img_16293,1
img_16294,7
img_16295,7
img_16296,2
img_16297,18
img_16298,2
img_16299,4
img_16300,2
img_16301,12
img_16302,1
img_16303,0
img_16304,1
img_16305,0
img_16306,2
img_16307,11
img_16308,13
img_16309,6
img_16310,1
img_16311,0
img_16312,1
img_16313,1
img_16314,7
img_16315,1
img_16316,1
img_16317,1
img_16318,0
img_16319,6
img_16320,1
img_16321,0
img_16322,1
img_16323,1
img_16324,4
img_16325,1
img_16326,1
img_16327,2
img_16328,22
img_16329,1
img_16330,7
img_16331,0
img_16332,2
img_16333,2
img_16334,6
img_16335,2
img_16336,1
img_16337,0
img_16338,1
img_16339,0
img_16340,8
img_16341,3
img_16342,0
img_16343,1
img_16344,10
img_16345,0
img_16346,5
img_16347,4
img_16348,0
img_16349,0
img_16350,0
img_16351,6
img_16352,1
img_16353,0
img_16354,2
img_16355,3
img_16356,0
img_16357,1
img_16358,0
img_16359,4
img_16360,1
img_16361,1
img_16362,3
img_16363,0
img_16364,0
img_16365,3
img_16366,2
img_16367,1
img_16368,1
img_16369,2
img_16370,9
img_16372,1
img_16373,8
img_16374,1
img_16375,4
img_16377,0
img_16378,10
img_16379,2
img_16380,23
img_16381,0
img_16383,0
img_16384,3
img_16385,2
img_16386,6
img_16387,0
img_16388,1
img_16389,10
img_16390,2
img_16391,9
img_16392,5
img_16393,0
img_16394,0
img_16395,0
img_16396,5
img_16397,10
img_16398,0
img_16399,3
img_16400,1
img_16401,4
img_16402,0
img_16403,11
img_16404,4
img_16405,15
img_16406,1
img_16407,1
img_16408,0
img_16409,4
img_16410,2
img_16411,19
img_16412,1
img_16413,9
img_16414,4
img_16415,1
img_16416,8
img_16417,7
img_16418,12
img_16419,0
img_16420,0
img_16421,0
img_16422,9
img_16423,0
img_16424,12
img_16425,5
img_16426,3
img_16427,2
img_16428,0
img_16429,0
img_16430,3
img_16431,2
img_16432,0
img_16433,0
img_16434,7
img_16435,10
img_16436,2
img_16437,2
img_16438,1
img_16439,1
img_16440,10
img_16441,15
img_16442,0
img_16443,14
img_16444,2
img_16445,0
img_16446,8
img_16447,10
img_16448,0
img_16449,3
img_16450,2
img_16451,0
img_16452,11
img_16453,27
img_16454,0
img_16455,6
img_16456,2
img_16457,2
img_16458,2
img_16459,9
img_16460,5
img_16461,22
img_16462,0
img_16463,0
img_16464,4
img_16465,0
img_16466,1
img_16467,6
img_16468,1
img_16469,1
img_16470,0
img_16471,0
img_16472,7
img_16473,4
img_16474,2
img_16475,0
img_16476,7
img_16477,0
img_16478,6
img_16479,2
img_16480,1
img_16481,5
img_16482,0
img_16483,3
img_16484,0
img_16485,0
img_16486,11
img_16487,2
img_16488,1
img_16489,1
img_16490,3
img_16491,2
img_16492,17
img_16493,7
img_16494,0
img_16495,0
img_16496,3
img_16497,0
img_16498,7
img_16499,4
img_16500,0
img_16501,7
img_16502,5
img_16503,8
img_16504,2
img_16505,1
img_16506,0
img_16507,2
img_16508,4
img_16509,0
img_16510,3
img_16511,0
img_16512,9
img_16513,1
img_16514,0
img_16515,0
img_16516,5
img_16517,1
img_16518,2
img_16519,3
img_16520,1
img_16521,3
img_16522,8
img_16523,0
img_16524,12
img_16525,2
img_16526,0
img_16527,0
img_16528,2
img_16529,2
img_16530,0
img_16531,2
img_16533,3
img_16534,7
img_16535,0
img_16536,6
img_16537,7
img_16538,9
img_16539,0
img_16540,0
img_16541,0
img_16542,0
img_16543,2
img_16544,3
img_16545,2
img_16546,3
img_16547,2
img_16548,2
img_16549,0
img_16550,7
img_16551,0
img_16552,6
img_16553,8
img_16554,1
img_16555,5
img_16556,1
img_16557,0
img_16558,1
img_16559,0
img_16560,1
img_16561,1
img_16562,6
img_16563,4
img_16564,3
img_16565,1
img_16566,2
img_16567,2
img_16568,2
img_16569,0
img_16570,1
img_16571,2
img_16572,0
img_16573,1
img_16574,4
img_16575,1
img_16576,13
img_16577,8
img_16578,7
img_16579,1
img_16580,5
img_16581,2
img_16582,3
img_16583,18
img_16584,7
img_16585,5
img_16586,3
img_16587,0
img_16588,0
img_16589,16
img_16590,10
img_16591,1
img_16592,1
img_16593,5
img_16594,2
img_16595,15
img_16596,3
img_16597,16
img_16598,10
img_16599,0
img_16600,10
img_16601,0
img_16602,6
img_16603,2
img_16604,6
img_16605,2
img_16606,0
img_16607,3
img_16608,0
img_16609,2
img_16610,3
img_16611,2
img_16612,8
img_16613,0
img_16614,5
img_16615,6
img_16616,0
img_16617,6
img_16618,12
img_16619,9
img_16620,0
img_16621,3
img_16622,7
img_16623,10
img_16624,17
img_16625,3
img_16626,6
img_16627,0
img_16628,8
img_16629,0
img_16630,5
img_16631,2
img_16632,1
img_16633,17
img_16634,3
img_16635,0
img_16636,0
img_16637,0
img_16638,3
img_16639,1
img_16640,12
img_16641,5
img_16642,0
img_16643,1
img_16644,6
img_16645,4
img_16646,10
img_16648,0
img_16649,1
img_16650,0
img_16651,4
img_16652,2
img_16653,0
img_16654,1
img_16655,0
img_16656,12
img_16657,18
img_16658,2
img_16659,0
img_16660,2
img_16661,2
img_16662,1
img_16663,5
img_16664,8
img_16665,1
img_16666,13
img_16667,1
img_16668,3
img_16669,2
img_16670,1
img_16671,1
img_16672,1
img_16673,3
img_16674,4
img_16675,2
img_16676,1
img_16677,1
img_16678,9
img_16679,22
img_16680,1
img_16681,0
img_16682,0
img_16683,0
img_16684,1
img_16685,1
img_16686,0
img_16687,0
img_16688,0
img_16689,6
img_16690,1
img_16691,2
img_16692,2
img_16693,1
img_16694,0
img_16695,4
img_16696,6
img_16697,6
img_16698,0
img_16699,0
img_16700,1
img_16701,2
img_16702,3
img_16703,8
img_16704,0
img_16705,1
img_16706,4
img_16707,3
img_16708,9
img_16709,0
img_16710,2
img_16711,0
img_16712,3
img_16713,0
img_16714,8
img_16715,9
img_16716,0
img_16717,3
img_16718,0
img_16719,5
img_16720,1
img_16721,0
img_16722,1
img_16723,1
img_16724,0
img_16725,0
img_16726,3
img_16727,5
img_16728,7
img_16729,6
img_16730,2
img_16731,0
img_16732,5
img_16733,7
img_16734,0
img_16735,1
img_16736,28
img_16737,5
img_16738,21
img_16739,0
img_16740,0
img_16741,3
img_16742,0
img_16743,3
img_16744,0
img_16745,3
img_16746,3
img_16747,4
img_16748,0
img_16749,0
img_16750,1
img_16751,1
img_16752,0
img_16753,4
img_16754,0
img_16755,4
img_16756,1
img_16757,0
img_16758,0
img_16759,0
img_16760,5
img_16761,1
img_16762,1
img_16763,0
img_16764,1
img_16765,8
img_16766,4
img_16767,2
img_16768,1
img_16769,7
img_16770,0
img_16771,1
img_16772,3
img_16773,2
img_16774,0
img_16775,3
img_16776,0
img_16777,10
img_16778,0
img_16779,2
img_16780,3
img_16781,1
img_16782,1
img_16783,4
img_16784,1
img_16785,4
img_16786,5
img_16787,2
img_16788,8
img_16789,3
img_16790,0
img_16791,5
img_16792,0
img_16793,4
img_16794,1
img_16795,7
img_16796,1
img_16797,2
img_16798,4
img_16799,2
img_16800,1
img_16801,3
img_16802,0
img_16803,1
img_16804,12
img_16805,2
img_16806,9
img_16807,1
img_16808,2
img_16809,1
img_16810,3
img_16811,0
img_16812,2
img_16813,7
img_16814,2
img_16815,5
img_16816,5
img_16817,3
img_16819,3
img_16820,1
img_16821,0
img_16822,1
img_16823,0
img_16824,0
img_16825,0
img_16826,1
img_16827,0
img_16828,0
img_16829,2
img_16830,20
img_16831,0
img_16832,1
img_16833,1
img_16834,0
img_16835,2
img_16836,8
img_16837,14
img_16838,7
img_16839,0
img_16840,5
img_16841,2
img_16842,3
img_16843,1
img_16844,0
img_16845,5
img_16846,3
img_16847,2
img_16848,3
img_16849,1
img_16850,1
img_16851,3
img_16852,0
img_16853,2
img_16854,14
img_16855,0
img_16856,4
img_16857,1
img_16858,1
img_16859,0
img_16860,1
img_16861,5
img_16862,2
img_16863,0
img_16864,0
img_16865,2
img_16866,0
img_16867,0
img_16868,2
img_16869,2
img_16870,4
img_16871,3
img_16872,0
img_16873,2
img_16874,2
img_16875,0
img_16876,4
img_16877,0
img_16878,0
img_16879,1
img_16880,2
img_16881,0
img_16882,10
img_16883,1
img_16884,3
img_16885,2
img_16886,0
img_16887,0
img_16888,7
img_16889,8
img_16890,2
img_16891,2
img_16892,11
img_16893,2
img_16894,1
img_16895,9
img_16896,10
img_16897,0
img_16898,9
img_16899,2
img_16900,1
img_16901,3
img_16902,6
img_16903,1
img_16904,0
img_16905,0
img_16906,0
img_16907,2
img_16908,1
img_16909,3
img_16910,0
img_16911,1
img_16912,2
img_16913,1
img_16914,1
img_16915,2
img_16916,2
img_16917,1
img_16918,5
img_16919,6
img_16920,8
img_16921,0
img_16922,3
img_16923,0
img_16924,4
img_16925,0
img_16926,0
img_16927,1
img_16928,6
img_16929,2
img_16930,0
img_16931,11
img_16932,1
img_16933,0
img_16934,2
img_16935,0
img_16936,8
img_16937,2
img_16938,2
img_16939,0
img_16940,3
img_16941,1
img_16942,7
img_16943,3
img_16944,1
img_16945,1
img_16946,1
img_16947,2
img_16948,18
img_16949,0
img_16950,0
img_16951,4
img_16952,2
img_16953,16
img_16954,2
img_16955,1
img_16956,6
img_16957,3
img_16958,3
img_16959,0
img_16960,1
img_16961,0
img_16962,3
img_16963,0
img_16964,2
img_16965,8
img_16966,2
img_16967,0
img_16968,3
img_16969,0
img_16970,0
img_16971,1
img_16972,14
img_16973,2
img_16974,3
img_16975,2
img_16976,4
img_16977,1
img_16978,0
img_16979,7
img_16980,1
img_16981,2
img_16982,9
img_16983,1
img_16984,0
img_16985,1
img_16986,0
img_16987,0
img_16988,2
img_16989,1
img_16990,4
img_16991,2
img_16992,2
img_16993,15
img_16994,7
img_16995,2
img_16996,12
img_16997,2
img_16998,1
img_16999,2
img_17000,6
img_17001,10
img_17002,7
img_17003,0
img_17004,2
img_17005,2
img_17006,4
img_17007,4
img_17008,0
img_17009,20
img_17010,3
img_17011,3
img_17012,0
img_17013,5
img_17014,2
img_17015,21
img_17016,16
img_17017,3
img_17018,0
img_17019,1
img_17020,6
img_17021,3
img_17022,5
img_17023,5
img_17024,1
img_17025,12
img_17026,1
img_17027,4
img_17028,4
img_17029,3
img_17030,4
img_17031,1
img_17032,0
img_17033,0
img_17034,2
img_17035,18
img_17036,1
img_17037,0
img_17038,3
img_17039,7
img_17040,0
img_17041,0
img_17042,12
img_17043,18
img_17044,1
img_17045,10
img_17046,12
img_17047,2
img_17048,2
img_17049,2
img_17050,12
img_17051,3
img_17052,1
img_17053,3
img_17054,2
img_17055,6
img_17056,4
img_17057,4
img_17058,1
img_17059,1
img_17060,3
img_17061,3
img_17062,12
img_17063,17
img_17064,0
img_17065,41
img_17066,0
img_17067,1
img_17068,3
img_17069,1
img_17070,0
img_17071,0
img_17072,0
img_17073,5
img_17074,0
img_17075,2
img_17076,1
img_17077,2
img_17078,5
img_17079,1
img_17080,0
img_17081,0
img_17082,4
img_17083,1
img_17084,2
img_17085,0
img_17086,0
img_17087,5
img_17088,1
img_17089,0
img_17090,1
img_17091,3
img_17092,2
img_17093,1
img_17094,1
img_17095,2
img_17096,5
img_17097,13
img_17098,15
img_17099,0
img_17100,11
img_17101,15
img_17102,8
img_17103,4
img_17104,0
img_17105,2
img_17106,0
img_17107,3
img_17108,0
img_17109,1
img_17110,0
img_17111,7
img_17112,8
img_17113,0
img_17114,0
img_17115,2
img_17116,4
img_17117,0
img_17118,1
img_17119,0
img_17120,40
img_17121,6
img_17122,5
img_17123,9
img_17124,4
img_17125,2
img_17126,5
img_17127,9
img_17128,3
img_17129,12
img_17130,13
img_17131,12
img_17132,2
img_17133,4
img_17134,12
img_17135,3
img_17136,11
img_17137,0
img_17138,2
img_17139,5
img_17140,1
img_17141,3
img_17142,3
img_17143,11
img_17144,6
img_17145,0
img_17146,3
img_17147,0
img_17148,2
img_17149,11
img_17150,11
img_17151,1
img_17152,0
img_17153,28
img_17154,6
img_17155,1
img_17156,0
img_17157,1
img_17158,4
img_17159,9
img_17160,5
img_17161,1
img_17162,0
img_17163,0
img_17164,2
img_17165,11
img_17166,2
img_17167,2
img_17168,0
img_17169,1
img_17170,3
img_17171,7
img_17172,8
img_17173,5
img_17174,0
img_17175,0
img_17176,0
img_17177,3
img_17178,0
img_17179,0
img_17180,9
img_17181,7
img_17182,0
img_17183,0
img_17184,4
img_17185,3
img_17186,10
img_17187,0
img_17188,0
img_17189,6
img_17190,2
img_17191,3
img_17192,2
img_17193,1
img_17194,1
img_17195,3
img_17196,1
img_17197,12
img_17198,1
img_17199,0
img_17200,1
img_17201,6
img_17202,0
img_17203,1
img_17204,1
img_17205,0
img_17206,3
img_17207,3
img_17208,1
img_17209,7
img_17210,3
img_17211,23
img_17212,11
img_17213,18
img_17214,0
img_17215,1
img_17216,4
img_17217,0
img_17218,0
img_17219,9
img_17220,0
img_17221,3
img_17222,0
img_17223,15
img_17224,0
img_17225,0
img_17226,13
img_17227,1
img_17228,1
img_17229,1
img_17230,7
img_17231,3
img_17232,7
img_17233,2
img_17234,3
img_17235,4
img_17236,0
img_17237,4
img_17238,1
img_17239,0
img_17240,2
img_17241,6
img_17242,0
img_17243,6
img_17244,5
img_17245,1
img_17246,9
img_17247,0
img_17248,1
img_17249,1
img_17250,4
img_17251,0
img_17252,2
img_17253,2
img_17254,2
img_17255,3
img_17256,2
img_17257,1
img_17258,24
img_17259,2
img_17260,1
img_17261,0
img_17262,3
img_17263,0
img_17264,2
img_17265,3
img_17266,7
img_17267,2
img_17268,0
img_17269,3
img_17270,0
img_17271,5
img_17272,1
img_17273,0
img_17274,5
img_17275,3
img_17276,3
img_17277,19
img_17278,2
img_17279,8
img_17280,1
img_17281,7
img_17282,3
img_17283,6
img_17284,1
img_17285,7
img_17286,5
img_17287,7
img_17288,22
img_17289,0
img_17290,5
img_17291,1
img_17292,2
img_17293,1
img_17294,3
img_17295,1
img_17296,4
img_17297,3
img_17298,8
img_17299,1
img_17300,6
img_17301,1
img_17303,5
img_17304,0
img_17305,14
img_17306,17
img_17308,4
img_17309,7
img_17310,1
img_17311,4
img_17312,2
img_17313,4
img_17314,1
img_17315,2
img_17316,3
img_17317,1
img_17318,0
img_17319,3
img_17320,1
img_17321,3
img_17322,5
img_17323,1
img_17324,7
img_17325,3
img_17326,3
img_17327,15
img_17328,0
img_17329,28
img_17330,3
img_17331,4
img_17332,8
img_17333,2
img_17334,0
img_17335,2
img_17336,3
img_17337,4
img_17338,3
img_17339,4
img_17340,2
img_17341,16
img_17342,2
img_17343,0
img_17344,4
img_17345,2
img_17346,1
img_17347,6
img_17348,6
img_17349,3
img_17350,3
img_17351,13
img_17352,11
img_17353,3
img_17354,3
img_17355,0
img_17356,4
img_17357,5
img_17358,6
img_17359,0
img_17360,2
img_17361,1
img_17362,1
img_17363,1
img_17364,1
img_17365,2
img_17366,1
img_17367,3
img_17368,2
img_17369,8
img_17370,3
img_17371,2
img_17372,9
img_17373,0
img_17374,6
img_17375,1
img_17377,0
img_17378,1
img_17379,2
img_17380,4
img_17381,0
img_17382,27
img_17383,5
img_17384,0
img_17385,4
img_17386,1
img_17387,1
img_17388,8
img_17389,4
img_17390,0
img_17391,1
img_17392,3
img_17393,0
img_17394,4
img_17395,10
img_17396,12
img_17397,1
img_17398,9
img_17399,2
img_17400,2
img_17401,3
img_17402,1
img_17403,2
img_17404,3
img_17405,1
img_17406,1
img_17407,2
img_17408,0
img_17409,1
img_17410,0
img_17411,4
img_17412,2
img_17413,0
img_17414,0
img_17415,1
img_17416,0
img_17417,6
img_17418,3
img_17419,1
img_17420,1
img_17421,0
img_17422,9
img_17423,0
img_17424,9
img_17425,2
img_17426,1
img_17427,0
img_17428,18
img_17429,4
img_17430,4
img_17431,1
img_17432,0
img_17433,0
img_17434,2
img_17435,4
img_17436,1
img_17437,3
img_17438,2
img_17439,5
img_17440,4
img_17441,10
img_17442,4
img_17443,3
img_17444,5
img_17445,1
img_17446,2
img_17447,1
img_17448,0
img_17449,1
img_17450,10
img_17451,4
img_17452,8
img_17453,8
img_17454,7
img_17455,15
img_17456,0
img_17457,0
img_17458,2
img_17459,1
img_17460,9
img_17461,0
img_17462,4
img_17463,2
img_17464,1
img_17465,2
img_17466,1
img_17467,0
img_17468,0
img_17469,2
img_17470,3
img_17471,1
img_17472,2
img_17473,3
img_17474,1
img_17475,1
img_17476,0
img_17477,1
img_17478,3
img_17479,1
img_17480,0
img_17481,0
img_17482,0
img_17483,9
img_17484,1
img_17485,1
img_17486,0
img_17487,3
img_17488,1
img_17489,2
img_17490,3
img_17491,11
img_17492,6
img_17493,7
img_17495,0
img_17496,3
img_17497,2
img_17498,3
img_17499,3
img_17500,3
img_17501,1
img_17502,0
img_17503,4
img_17504,2
img_17505,1
img_17506,0
img_17507,0
img_17508,0
img_17509,0
img_17510,4
img_17511,2
img_17512,2
img_17513,0
img_17514,0
img_17515,1
img_17516,1
img_17517,0
img_17518,4
img_17519,12
img_17520,4
img_17521,0
img_17522,3
img_17523,8
img_17524,1
img_17525,2
img_17526,7
img_17527,0
img_17528,0
img_17529,1
img_17530,1
img_17531,0
img_17532,1
img_17533,3
img_17534,1
img_17535,0
img_17536,4
img_17537,0
img_17538,2
img_17539,18
img_17540,2
img_17541,4
img_17542,4
img_17543,2
img_17544,2
img_17545,7
img_17546,2
img_17547,0
img_17548,2
img_17549,0
img_17550,3
img_17551,6
img_17552,0
img_17553,8
img_17554,0
img_17555,3
img_17556,1
img_17557,7
img_17558,0
img_17559,0
img_17560,9
img_17561,9
img_17562,0
img_17563,0
img_17564,0
img_17565,0
img_17566,8
img_17567,2
img_17568,3
img_17569,2
img_17570,8
img_17571,1
img_17572,1
img_17573,2
img_17574,3
img_17576,4
img_17577,30
img_17578,6
img_17579,2
img_17580,2
img_17581,5
img_17582,5
img_17583,1
