Image,Predicted-Lymphocyte_x,Predicted-Lymphocyte_y
img_15616,0,0.0
img_15617,0,1.0
img_15618,0,2.0
img_15619,0,0.0
img_15620,0,0.0
img_15621,0,0.0
img_15622,0,1.0
img_15623,0,1.0
img_15624,0,1.0
img_15625,0,7.0
img_15626,0,3.0
img_15627,0,0.0
img_15628,0,5.0
img_15629,0,0.0
img_15630,0,2.0
img_15631,0,3.0
img_15632,0,1.0
img_15633,0,3.0
img_15634,0,4.0
img_15635,0,1.0
img_15636,0,0.0
img_15637,0,1.0
img_15638,0,4.0
img_15639,0,3.0
img_15640,0,1.0
img_15641,0,9.0
img_15642,0,3.0
img_15643,0,8.0
img_15644,0,4.0
img_15645,0,2.0
img_15646,0,1.0
img_15647,0,2.0
img_15648,0,0.0
img_15649,0,1.0
img_15650,0,0.0
img_15651,0,1.0
img_15652,0,0.0
img_15653,0,2.0
img_15654,0,3.0
img_15655,0,11.0
img_15656,0,2.0
img_15657,0,6.0
img_15658,0,1.0
img_15659,0,1.0
img_15660,0,3.0
img_15661,0,12.0
img_15662,0,17.0
img_15663,0,0.0
img_15664,0,0.0
img_15665,0,0.0
img_15666,0,7.0
img_15667,0,2.0
img_15668,0,2.0
img_15669,0,2.0
img_15670,0,3.0
img_15671,0,1.0
img_15672,0,0.0
img_15673,0,8.0
img_15674,0,2.0
img_15675,0,1.0
img_15676,0,0.0
img_15677,0,1.0
img_15678,0,0.0
img_15679,0,0.0
img_15680,0,7.0
img_15681,0,0.0
img_15682,0,6.0
img_15683,0,2.0
img_15684,0,3.0
img_15685,0,10.0
img_15686,0,1.0
img_15687,0,1.0
img_15688,0,1.0
img_15689,0,2.0
img_15690,0,5.0
img_15691,0,4.0
img_15692,0,0.0
img_15693,0,0.0
img_15694,0,0.0
img_15695,0,7.0
img_15696,0,2.0
img_15697,0,2.0
img_15698,0,2.0
img_15699,0,0.0
img_15700,0,7.0
img_15701,0,1.0
img_15702,0,2.0
img_15703,0,8.0
img_15704,0,1.0
img_15705,0,2.0
img_15706,0,1.0
img_15707,0,1.0
img_15708,0,0.0
img_15709,0,2.0
img_15710,0,0.0
img_15711,0,1.0
img_15712,0,2.0
img_15713,0,2.0
img_15714,0,1.0
img_15715,0,2.0
img_15716,0,2.0
img_15717,0,6.0
img_15718,0,1.0
img_15719,0,1.0
img_15720,0,1.0
img_15721,0,3.0
img_15722,0,1.0
img_15723,0,6.0
img_15724,0,0.0
img_15725,0,1.0
img_15726,0,0.0
img_15727,0,6.0
img_15728,0,2.0
img_15729,0,0.0
img_15730,0,2.0
img_15731,0,0.0
img_15732,0,0.0
img_15733,0,2.0
img_15734,0,0.0
img_15735,0,2.0
img_15736,0,0.0
img_15737,0,1.0
img_15738,0,1.0
img_15739,0,0.0
img_15740,0,23.0
img_15741,0,2.0
img_15742,0,8.0
img_15743,0,0.0
img_15744,0,2.0
img_15745,0,3.0
img_15746,0,0.0
img_15747,0,2.0
img_15748,0,1.0
img_15749,0,2.0
img_15750,0,1.0
img_15751,0,0.0
img_15752,0,2.0
img_15753,0,4.0
img_15754,0,2.0
img_15755,0,0.0
img_15756,0,4.0
img_15757,0,6.0
img_15758,0,8.0
img_15759,0,1.0
img_15760,0,4.0
img_15761,0,0.0
img_15762,0,7.0
img_15763,0,0.0
img_15764,0,9.0
img_15765,0,8.0
img_15766,0,3.0
img_15767,0,1.0
img_15768,0,0.0
img_15769,0,6.0
img_15770,0,5.0
img_15771,0,1.0
img_15772,0,1.0
img_15773,0,1.0
img_15774,0,7.0
img_15775,0,17.0
img_15776,0,1.0
img_15777,0,5.0
img_15778,0,0.0
img_15779,0,2.0
img_15780,0,0.0
img_15781,0,5.0
img_15782,0,5.0
img_15783,0,5.0
img_15784,0,3.0
img_15785,0,4.0
img_15786,0,1.0
img_15787,0,10.0
img_15788,0,6.0
img_15789,0,10.0
img_15790,0,4.0
img_15791,0,6.0
img_15792,0,3.0
img_15793,0,9.0
img_15794,0,0.0
img_15795,0,0.0
img_15796,0,0.0
img_15797,0,5.0
img_15798,0,8.0
img_15799,0,4.0
img_15800,0,1.0
img_15801,0,6.0
img_15802,0,2.0
img_15803,0,0.0
img_15804,0,0.0
img_15805,0,2.0
img_15806,0,2.0
img_15807,0,2.0
img_15808,0,0.0
img_15809,0,0.0
img_15810,0,1.0
img_15811,0,0.0
img_15812,0,6.0
img_15813,0,1.0
img_15814,0,1.0
img_15815,0,3.0
img_15816,0,1.0
img_15817,0,29.0
img_15818,0,0.0
img_15819,0,3.0
img_15820,0,0.0
img_15821,0,1.0
img_15822,0,0.0
img_15823,0,0.0
img_15824,0,3.0
img_15825,0,1.0
img_15826,0,1.0
img_15827,0,1.0
img_15828,0,1.0
img_15829,0,6.0
img_15830,0,0.0
img_15831,0,1.0
img_15832,0,1.0
img_15833,0,7.0
img_15834,0,4.0
img_15835,0,1.0
img_15836,0,18.0
img_15837,0,9.0
img_15838,0,3.0
img_15839,0,2.0
img_15840,0,2.0
img_15841,0,2.0
img_15842,0,0.0
img_15843,0,0.0
img_15844,0,0.0
img_15845,0,6.0
img_15846,0,0.0
img_15847,0,2.0
img_15848,0,0.0
img_15849,0,4.0
img_15850,0,1.0
img_15851,0,0.0
img_15852,0,5.0
img_15853,0,3.0
img_15854,0,6.0
img_15855,0,1.0
img_15856,0,3.0
img_15857,0,16.0
img_15858,0,6.0
img_15859,0,6.0
img_15860,0,11.0
img_15861,0,2.0
img_15862,0,2.0
img_15863,0,0.0
img_15864,0,2.0
img_15865,0,6.0
img_15866,0,3.0
img_15867,0,15.0
img_15868,0,2.0
img_15869,0,0.0
img_15870,0,6.0
img_15871,0,0.0
img_15872,0,2.0
img_15873,0,1.0
img_15874,0,1.0
img_15875,0,2.0
img_15876,0,2.0
img_15877,0,7.0
img_15878,0,0.0
img_15879,0,7.0
img_15880,0,1.0
img_15881,0,1.0
img_15882,0,8.0
img_15883,0,3.0
img_15884,0,1.0
img_15885,0,0.0
img_15886,0,1.0
img_15887,0,1.0
img_15888,0,2.0
img_15889,0,2.0
img_15890,0,5.0
img_15891,0,0.0
img_15892,0,3.0
img_15893,0,1.0
img_15894,0,3.0
img_15895,0,0.0
img_15896,0,2.0
img_15897,0,5.0
img_15898,0,2.0
img_15899,0,18.0
img_15900,0,4.0
img_15901,0,3.0
img_15902,0,13.0
img_15903,0,2.0
img_15904,0,2.0
img_15905,0,0.0
img_15906,0,0.0
img_15907,0,10.0
img_15908,0,4.0
img_15909,0,4.0
img_15910,0,7.0
img_15911,0,17.0
img_15912,0,5.0
img_15913,0,1.0
img_15914,0,3.0
img_15915,0,2.0
img_15916,0,0.0
img_15917,0,4.0
img_15918,0,0.0
img_15919,0,2.0
img_15920,0,3.0
img_15921,0,2.0
img_15922,0,0.0
img_15923,0,1.0
img_15924,0,1.0
img_15925,0,3.0
img_15926,0,4.0
img_15927,0,0.0
img_15928,0,0.0
img_15929,0,0.0
img_15930,0,3.0
img_15931,0,13.0
img_15932,0,1.0
img_15933,0,1.0
img_15934,0,0.0
img_15935,0,5.0
img_15936,0,2.0
img_15937,0,6.0
img_15938,0,0.0
img_15939,0,0.0
img_15940,0,4.0
img_15941,0,1.0
img_15942,0,1.0
img_15943,0,4.0
img_15944,0,3.0
img_15945,0,1.0
img_15946,0,0.0
img_15947,0,0.0
img_15948,0,4.0
img_15949,0,3.0
img_15950,0,0.0
img_15951,0,2.0
img_15952,0,0.0
img_15953,0,2.0
img_15954,0,4.0
img_15955,0,13.0
img_15956,0,1.0
img_15957,0,0.0
img_15958,0,3.0
img_15959,0,5.0
img_15960,0,31.0
img_15961,0,4.0
img_15962,0,0.0
img_15963,0,1.0
img_15964,0,4.0
img_15965,0,0.0
img_15966,0,2.0
img_15967,0,16.0
img_15968,0,1.0
img_15969,0,0.0
img_15970,0,0.0
img_15971,0,0.0
img_15972,0,2.0
img_15973,0,4.0
img_15974,0,0.0
img_15975,0,0.0
img_15976,0,1.0
img_15977,0,3.0
img_15978,0,3.0
img_15979,0,3.0
img_15980,0,0.0
img_15981,0,0.0
img_15982,0,1.0
img_15983,0,2.0
img_15984,0,1.0
img_15985,0,1.0
img_15986,0,1.0
img_15987,0,0.0
img_15988,0,1.0
img_15989,0,4.0
img_15990,0,1.0
img_15991,0,0.0
img_15992,0,2.0
img_15993,0,12.0
img_15994,0,0.0
img_15995,0,2.0
img_15996,0,2.0
img_15997,0,3.0
img_15998,0,0.0
img_15999,0,3.0
img_16000,0,3.0
img_16001,0,6.0
img_16002,0,1.0
img_16003,0,0.0
img_16004,0,0.0
img_16005,0,0.0
img_16006,0,10.0
img_16007,0,22.0
img_16008,0,4.0
img_16009,0,5.0
img_16010,0,0.0
img_16011,0,1.0
img_16012,0,2.0
img_16013,0,1.0
img_16014,0,7.0
img_16015,0,1.0
img_16016,0,14.0
img_16017,0,1.0
img_16018,0,1.0
img_16019,0,8.0
img_16020,0,0.0
img_16021,0,3.0
img_16022,0,16.0
img_16023,0,0.0
img_16024,0,1.0
img_16025,0,4.0
img_16026,0,7.0
img_16027,0,3.0
img_16028,0,8.0
img_16029,0,8.0
img_16030,0,8.0
img_16031,0,1.0
img_16032,0,0.0
img_16033,0,2.0
img_16034,0,4.0
img_16035,0,26.0
img_16036,0,6.0
img_16037,0,3.0
img_16038,0,2.0
img_16039,0,13.0
img_16040,0,2.0
img_16041,0,0.0
img_16042,0,3.0
img_16043,0,3.0
img_16044,0,2.0
img_16045,0,1.0
img_16046,0,0.0
img_16047,0,2.0
img_16048,0,6.0
img_16049,0,2.0
img_16050,0,0.0
img_16051,0,15.0
img_16052,0,1.0
img_16053,0,0.0
img_16054,0,5.0
img_16055,0,1.0
img_16056,0,0.0
img_16057,0,3.0
img_16058,0,6.0
img_16059,0,1.0
img_16060,0,12.0
img_16061,0,6.0
img_16062,0,0.0
img_16063,0,8.0
img_16064,0,2.0
img_16065,0,9.0
img_16066,0,5.0
img_16067,0,1.0
img_16068,0,2.0
img_16069,0,4.0
img_16070,0,2.0
img_16071,0,1.0
img_16072,0,0.0
img_16073,0,2.0
img_16074,0,0.0
img_16075,0,0.0
img_16076,0,6.0
img_16077,0,4.0
img_16078,0,1.0
img_16079,0,2.0
img_16080,0,14.0
img_16081,0,0.0
img_16082,0,2.0
img_16083,0,1.0
img_16084,0,2.0
img_16085,0,5.0
img_16086,0,3.0
img_16087,0,1.0
img_16088,0,0.0
img_16089,0,0.0
img_16090,0,3.0
img_16091,0,11.0
img_16092,0,1.0
img_16093,0,17.0
img_16094,0,1.0
img_16095,0,1.0
img_16096,0,2.0
img_16097,0,0.0
img_16098,0,6.0
img_16099,0,0.0
img_16100,0,0.0
img_16101,0,3.0
img_16102,0,1.0
img_16103,0,0.0
img_16104,0,5.0
img_16105,0,2.0
img_16106,0,12.0
img_16107,0,7.0
img_16108,0,0.0
img_16109,0,1.0
img_16110,0,4.0
img_16111,0,4.0
img_16112,0,11.0
img_16113,0,0.0
img_16114,0,0.0
img_16115,0,6.0
img_16116,0,0.0
img_16117,0,3.0
img_16118,0,1.0
img_16119,0,2.0
img_16120,0,3.0
img_16121,0,1.0
img_16122,0,3.0
img_16123,0,1.0
img_16124,0,1.0
img_16125,0,1.0
img_16126,0,5.0
img_16127,0,1.0
img_16128,0,1.0
img_16129,0,7.0
img_16130,0,3.0
img_16131,0,2.0
img_16132,0,5.0
img_16133,0,18.0
img_16134,0,1.0
img_16135,0,5.0
img_16136,0,6.0
img_16137,0,4.0
img_16138,0,0.0
img_16139,0,1.0
img_16140,0,3.0
img_16141,0,1.0
img_16142,0,1.0
img_16143,0,6.0
img_16144,0,1.0
img_16145,0,0.0
img_16146,0,7.0
img_16147,0,1.0
img_16148,0,18.0
img_16149,0,11.0
img_16150,0,1.0
img_16151,0,4.0
img_16152,0,4.0
img_16153,0,0.0
img_16154,0,0.0
img_16155,0,5.0
img_16156,0,1.0
img_16157,0,3.0
img_16158,0,1.0
img_16159,0,1.0
img_16160,0,1.0
img_16161,0,0.0
img_16162,0,6.0
img_16163,0,2.0
img_16164,0,0.0
img_16165,0,1.0
img_16166,0,1.0
img_16167,0,1.0
img_16168,0,1.0
img_16169,0,0.0
img_16170,0,2.0
img_16171,0,1.0
img_16172,0,4.0
img_16173,0,11.0
img_16174,0,7.0
img_16175,0,1.0
img_16176,0,7.0
img_16177,0,2.0
img_16178,0,3.0
img_16179,0,0.0
img_16180,0,2.0
img_16181,0,0.0
img_16182,0,0.0
img_16183,0,2.0
img_16184,0,1.0
img_16185,0,2.0
img_16186,0,16.0
img_16187,0,0.0
img_16188,0,3.0
img_16189,0,1.0
img_16190,0,0.0
img_16191,0,1.0
img_16192,0,3.0
img_16193,0,0.0
img_16194,0,11.0
img_16195,0,4.0
img_16196,0,3.0
img_16197,0,0.0
img_16198,0,22.0
img_16199,0,3.0
img_16200,0,10.0
img_16201,0,2.0
img_16202,0,0.0
img_16203,0,4.0
img_16204,0,3.0
img_16205,0,17.0
img_16206,0,1.0
img_16207,0,0.0
img_16208,0,2.0
img_16209,0,12.0
img_16210,0,0.0
img_16211,0,11.0
img_16212,0,0.0
img_16213,0,1.0
img_16214,0,0.0
img_16215,0,2.0
img_16216,0,2.0
img_16217,0,4.0
img_16218,0,0.0
img_16219,0,1.0
img_16220,0,2.0
img_16221,0,1.0
img_16222,0,0.0
img_16223,0,4.0
img_16224,0,15.0
img_16225,0,0.0
img_16226,0,2.0
img_16227,0,0.0
img_16228,0,2.0
img_16229,0,0.0
img_16230,0,0.0
img_16231,0,5.0
img_16232,0,0.0
img_16233,0,7.0
img_16234,0,0.0
img_16235,0,3.0
img_16236,0,2.0
img_16237,0,1.0
img_16238,0,1.0
img_16239,0,1.0
img_16240,0,1.0
img_16241,0,0.0
img_16242,0,4.0
img_16243,0,2.0
img_16244,0,3.0
img_16245,0,12.0
img_16246,0,0.0
img_16247,0,4.0
img_16248,0,3.0
img_16249,0,3.0
img_16250,0,0.0
img_16251,0,2.0
img_16252,0,1.0
img_16253,0,7.0
img_16254,0,0.0
img_16255,0,3.0
img_16256,0,2.0
img_16257,0,0.0
img_16258,0,5.0
img_16259,0,0.0
img_16260,0,2.0
img_16261,0,2.0
img_16262,0,1.0
img_16263,0,0.0
img_16264,0,5.0
img_16265,0,1.0
img_16266,0,1.0
img_16267,0,4.0
img_16268,0,0.0
img_16269,0,5.0
img_16270,0,2.0
img_16271,0,0.0
img_16272,0,1.0
img_16273,0,2.0
img_16274,0,10.0
img_16275,0,3.0
img_16276,0,2.0
img_16277,0,1.0
img_16278,0,10.0
img_16279,0,0.0
img_16280,0,3.0
img_16281,0,6.0
img_16282,0,0.0
img_16283,0,7.0
img_16284,0,3.0
img_16285,0,1.0
img_16286,0,7.0
img_16287,0,1.0
img_16288,0,0.0
img_16289,0,3.0
img_16290,0,0.0
img_16291,0,9.0
img_16292,0,2.0
img_16293,0,1.0
img_16294,0,7.0
img_16295,0,7.0
img_16296,0,2.0
img_16297,0,18.0
img_16298,0,2.0
img_16299,0,4.0
img_16300,0,2.0
img_16301,0,12.0
img_16302,0,1.0
img_16303,0,0.0
img_16304,0,1.0
img_16305,0,0.0
img_16306,0,2.0
img_16307,0,11.0
img_16308,0,13.0
img_16309,0,6.0
img_16310,0,1.0
img_16311,0,0.0
img_16312,0,1.0
img_16313,0,1.0
img_16314,0,7.0
img_16315,0,1.0
img_16316,0,1.0
img_16317,0,1.0
img_16318,0,0.0
img_16319,0,6.0
img_16320,0,1.0
img_16321,0,0.0
img_16322,0,1.0
img_16323,0,1.0
img_16324,0,4.0
img_16325,0,1.0
img_16326,0,1.0
img_16327,0,2.0
img_16328,0,22.0
img_16329,0,1.0
img_16330,0,7.0
img_16331,0,0.0
img_16332,0,2.0
img_16333,0,2.0
img_16334,0,6.0
img_16335,0,2.0
img_16336,0,1.0
img_16337,0,0.0
img_16338,0,1.0
img_16339,0,0.0
img_16340,0,8.0
img_16341,0,3.0
img_16342,0,0.0
img_16343,0,1.0
img_16344,0,10.0
img_16345,0,0.0
img_16346,0,5.0
img_16347,0,4.0
img_16348,0,0.0
img_16349,0,0.0
img_16350,0,0.0
img_16351,0,6.0
img_16352,0,1.0
img_16353,0,0.0
img_16354,0,2.0
img_16355,0,3.0
img_16356,0,0.0
img_16357,0,1.0
img_16358,0,0.0
img_16359,0,4.0
img_16360,0,1.0
img_16361,0,1.0
img_16362,0,3.0
img_16363,0,0.0
img_16364,0,0.0
img_16365,0,3.0
img_16366,0,2.0
img_16367,0,1.0
img_16368,0,1.0
img_16369,0,2.0
img_16370,0,9.0
img_16371,0,0.0
img_16372,0,1.0
img_16373,0,8.0
img_16374,0,1.0
img_16375,0,4.0
img_16376,0,0.0
img_16377,0,0.0
img_16378,0,10.0
img_16379,0,2.0
img_16380,0,23.0
img_16381,0,0.0
img_16382,0,0.0
img_16383,0,0.0
img_16384,0,3.0
img_16385,0,2.0
img_16386,0,6.0
img_16387,0,0.0
img_16388,0,1.0
img_16389,0,10.0
img_16390,0,2.0
img_16391,0,9.0
img_16392,0,5.0
img_16393,0,0.0
img_16394,0,0.0
img_16395,0,0.0
img_16396,0,5.0
img_16397,0,10.0
img_16398,0,0.0
img_16399,0,3.0
img_16400,0,1.0
img_16401,0,4.0
img_16402,0,0.0
img_16403,0,11.0
img_16404,0,4.0
img_16405,0,15.0
img_16406,0,1.0
img_16407,0,1.0
img_16408,0,0.0
img_16409,0,4.0
img_16410,0,2.0
img_16411,0,19.0
img_16412,0,1.0
img_16413,0,9.0
img_16414,0,4.0
img_16415,0,1.0
img_16416,0,8.0
img_16417,0,7.0
img_16418,0,12.0
img_16419,0,0.0
img_16420,0,0.0
img_16421,0,0.0
img_16422,0,9.0
img_16423,0,0.0
img_16424,0,12.0
img_16425,0,5.0
img_16426,0,3.0
img_16427,0,2.0
img_16428,0,0.0
img_16429,0,0.0
img_16430,0,3.0
img_16431,0,2.0
img_16432,0,0.0
img_16433,0,0.0
img_16434,0,7.0
img_16435,0,10.0
img_16436,0,2.0
img_16437,0,2.0
img_16438,0,1.0
img_16439,0,1.0
img_16440,0,10.0
img_16441,0,15.0
img_16442,0,0.0
img_16443,0,14.0
img_16444,0,2.0
img_16445,0,0.0
img_16446,0,8.0
img_16447,0,10.0
img_16448,0,0.0
img_16449,0,3.0
img_16450,0,2.0
img_16451,0,0.0
img_16452,0,11.0
img_16453,0,27.0
img_16454,0,0.0
img_16455,0,6.0
img_16456,0,2.0
img_16457,0,2.0
img_16458,0,2.0
img_16459,0,9.0
img_16460,0,5.0
img_16461,0,22.0
img_16462,0,0.0
img_16463,0,0.0
img_16464,0,4.0
img_16465,0,0.0
img_16466,0,1.0
img_16467,0,6.0
img_16468,0,1.0
img_16469,0,1.0
img_16470,0,0.0
img_16471,0,0.0
img_16472,0,7.0
img_16473,0,4.0
img_16474,0,2.0
img_16475,0,0.0
img_16476,0,7.0
img_16477,0,0.0
img_16478,0,6.0
img_16479,0,2.0
img_16480,0,1.0
img_16481,0,5.0
img_16482,0,0.0
img_16483,0,3.0
img_16484,0,0.0
img_16485,0,0.0
img_16486,0,11.0
img_16487,0,2.0
img_16488,0,1.0
img_16489,0,1.0
img_16490,0,3.0
img_16491,0,2.0
img_16492,0,17.0
img_16493,0,7.0
img_16494,0,0.0
img_16495,0,0.0
img_16496,0,3.0
img_16497,0,0.0
img_16498,0,7.0
img_16499,0,4.0
img_16500,0,0.0
img_16501,0,7.0
img_16502,0,5.0
img_16503,0,8.0
img_16504,0,2.0
img_16505,0,1.0
img_16506,0,0.0
img_16507,0,2.0
img_16508,0,4.0
img_16509,0,0.0
img_16510,0,3.0
img_16511,0,0.0
img_16512,0,9.0
img_16513,0,1.0
img_16514,0,0.0
img_16515,0,0.0
img_16516,0,5.0
img_16517,0,1.0
img_16518,0,2.0
img_16519,0,3.0
img_16520,0,1.0
img_16521,0,3.0
img_16522,0,8.0
img_16523,0,0.0
img_16524,0,12.0
img_16525,0,2.0
img_16526,0,0.0
img_16527,0,0.0
img_16528,0,2.0
img_16529,0,2.0
img_16530,0,0.0
img_16531,0,2.0
img_16532,0,0.0
img_16533,0,3.0
img_16534,0,7.0
img_16535,0,0.0
img_16536,0,6.0
img_16537,0,7.0
img_16538,0,9.0
img_16539,0,0.0
img_16540,0,0.0
img_16541,0,0.0
img_16542,0,0.0
img_16543,0,2.0
img_16544,0,3.0
img_16545,0,2.0
img_16546,0,3.0
img_16547,0,2.0
img_16548,0,2.0
img_16549,0,0.0
img_16550,0,7.0
img_16551,0,0.0
img_16552,0,6.0
img_16553,0,8.0
img_16554,0,1.0
img_16555,0,5.0
img_16556,0,1.0
img_16557,0,0.0
img_16558,0,1.0
img_16559,0,0.0
img_16560,0,1.0
img_16561,0,1.0
img_16562,0,6.0
img_16563,0,4.0
img_16564,0,3.0
img_16565,0,1.0
img_16566,0,2.0
img_16567,0,2.0
img_16568,0,2.0
img_16569,0,0.0
img_16570,0,1.0
img_16571,0,2.0
img_16572,0,0.0
img_16573,0,1.0
img_16574,0,4.0
img_16575,0,1.0
img_16576,0,13.0
img_16577,0,8.0
img_16578,0,7.0
img_16579,0,1.0
img_16580,0,5.0
img_16581,0,2.0
img_16582,0,3.0
img_16583,0,18.0
img_16584,0,7.0
img_16585,0,5.0
img_16586,0,3.0
img_16587,0,0.0
img_16588,0,0.0
img_16589,0,16.0
img_16590,0,10.0
img_16591,0,1.0
img_16592,0,1.0
img_16593,0,5.0
img_16594,0,2.0
img_16595,0,15.0
img_16596,0,3.0
img_16597,0,16.0
img_16598,0,10.0
img_16599,0,0.0
img_16600,0,10.0
img_16601,0,0.0
img_16602,0,6.0
img_16603,0,2.0
img_16604,0,6.0
img_16605,0,2.0
img_16606,0,0.0
img_16607,0,3.0
img_16608,0,0.0
img_16609,0,2.0
img_16610,0,3.0
img_16611,0,2.0
img_16612,0,8.0
img_16613,0,0.0
img_16614,0,5.0
img_16615,0,6.0
img_16616,0,0.0
img_16617,0,6.0
img_16618,0,12.0
img_16619,0,9.0
img_16620,0,0.0
img_16621,0,3.0
img_16622,0,7.0
img_16623,0,10.0
img_16624,0,17.0
img_16625,0,3.0
img_16626,0,6.0
img_16627,0,0.0
img_16628,0,8.0
img_16629,0,0.0
img_16630,0,5.0
img_16631,0,2.0
img_16632,0,1.0
img_16633,0,17.0
img_16634,0,3.0
img_16635,0,0.0
img_16636,0,0.0
img_16637,0,0.0
img_16638,0,3.0
img_16639,0,1.0
img_16640,0,12.0
img_16641,0,5.0
img_16642,0,0.0
img_16643,0,1.0
img_16644,0,6.0
img_16645,0,4.0
img_16646,0,10.0
img_16647,0,0.0
img_16648,0,0.0
img_16649,0,1.0
img_16650,0,0.0
img_16651,0,4.0
img_16652,0,2.0
img_16653,0,0.0
img_16654,0,1.0
img_16655,0,0.0
img_16656,0,12.0
img_16657,0,18.0
img_16658,0,2.0
img_16659,0,0.0
img_16660,0,2.0
img_16661,0,2.0
img_16662,0,1.0
img_16663,0,5.0
img_16664,0,8.0
img_16665,0,1.0
img_16666,0,13.0
img_16667,0,1.0
img_16668,0,3.0
img_16669,0,2.0
img_16670,0,1.0
img_16671,0,1.0
img_16672,0,1.0
img_16673,0,3.0
img_16674,0,4.0
img_16675,0,2.0
img_16676,0,1.0
img_16677,0,1.0
img_16678,0,9.0
img_16679,0,22.0
img_16680,0,1.0
img_16681,0,0.0
img_16682,0,0.0
img_16683,0,0.0
img_16684,0,1.0
img_16685,0,1.0
img_16686,0,0.0
img_16687,0,0.0
img_16688,0,0.0
img_16689,0,6.0
img_16690,0,1.0
img_16691,0,2.0
img_16692,0,2.0
img_16693,0,1.0
img_16694,0,0.0
img_16695,0,4.0
img_16696,0,6.0
img_16697,0,6.0
img_16698,0,0.0
img_16699,0,0.0
img_16700,0,1.0
img_16701,0,2.0
img_16702,0,3.0
img_16703,0,8.0
img_16704,0,0.0
img_16705,0,1.0
img_16706,0,4.0
img_16707,0,3.0
img_16708,0,9.0
img_16709,0,0.0
img_16710,0,2.0
img_16711,0,0.0
img_16712,0,3.0
img_16713,0,0.0
img_16714,0,8.0
img_16715,0,9.0
img_16716,0,0.0
img_16717,0,3.0
img_16718,0,0.0
img_16719,0,5.0
img_16720,0,1.0
img_16721,0,0.0
img_16722,0,1.0
img_16723,0,1.0
img_16724,0,0.0
img_16725,0,0.0
img_16726,0,3.0
img_16727,0,5.0
img_16728,0,7.0
img_16729,0,6.0
img_16730,0,2.0
img_16731,0,0.0
img_16732,0,5.0
img_16733,0,7.0
img_16734,0,0.0
img_16735,0,1.0
img_16736,0,28.0
img_16737,0,5.0
img_16738,0,21.0
img_16739,0,0.0
img_16740,0,0.0
img_16741,0,3.0
img_16742,0,0.0
img_16743,0,3.0
img_16744,0,0.0
img_16745,0,3.0
img_16746,0,3.0
img_16747,0,4.0
img_16748,0,0.0
img_16749,0,0.0
img_16750,0,1.0
img_16751,0,1.0
img_16752,0,0.0
img_16753,0,4.0
img_16754,0,0.0
img_16755,0,4.0
img_16756,0,1.0
img_16757,0,0.0
img_16758,0,0.0
img_16759,0,0.0
img_16760,0,5.0
img_16761,0,1.0
img_16762,0,1.0
img_16763,0,0.0
img_16764,0,1.0
img_16765,0,8.0
img_16766,0,4.0
img_16767,0,2.0
img_16768,0,1.0
img_16769,0,7.0
img_16770,0,0.0
img_16771,0,1.0
img_16772,0,3.0
img_16773,0,2.0
img_16774,0,0.0
img_16775,0,3.0
img_16776,0,0.0
img_16777,0,10.0
img_16778,0,0.0
img_16779,0,2.0
img_16780,0,3.0
img_16781,0,1.0
img_16782,0,1.0
img_16783,0,4.0
img_16784,0,1.0
img_16785,0,4.0
img_16786,0,5.0
img_16787,0,2.0
img_16788,0,8.0
img_16789,0,3.0
img_16790,0,0.0
img_16791,0,5.0
img_16792,0,0.0
img_16793,0,4.0
img_16794,0,1.0
img_16795,0,7.0
img_16796,0,1.0
img_16797,0,2.0
img_16798,0,4.0
img_16799,0,2.0
img_16800,0,1.0
img_16801,0,3.0
img_16802,0,0.0
img_16803,0,1.0
img_16804,0,12.0
img_16805,0,2.0
img_16806,0,9.0
img_16807,0,1.0
img_16808,0,2.0
img_16809,0,1.0
img_16810,0,3.0
img_16811,0,0.0
img_16812,0,2.0
img_16813,0,7.0
img_16814,0,2.0
img_16815,0,5.0
img_16816,0,5.0
img_16817,0,3.0
img_16818,0,0.0
img_16819,0,3.0
img_16820,0,1.0
img_16821,0,0.0
img_16822,0,1.0
img_16823,0,0.0
img_16824,0,0.0
img_16825,0,0.0
img_16826,0,1.0
img_16827,0,0.0
img_16828,0,0.0
img_16829,0,2.0
img_16830,0,20.0
img_16831,0,0.0
img_16832,0,1.0
img_16833,0,1.0
img_16834,0,0.0
img_16835,0,2.0
img_16836,0,8.0
img_16837,0,14.0
img_16838,0,7.0
img_16839,0,0.0
img_16840,0,5.0
img_16841,0,2.0
img_16842,0,3.0
img_16843,0,1.0
img_16844,0,0.0
img_16845,0,5.0
img_16846,0,3.0
img_16847,0,2.0
img_16848,0,3.0
img_16849,0,1.0
img_16850,0,1.0
img_16851,0,3.0
img_16852,0,0.0
img_16853,0,2.0
img_16854,0,14.0
img_16855,0,0.0
img_16856,0,4.0
img_16857,0,1.0
img_16858,0,1.0
img_16859,0,0.0
img_16860,0,1.0
img_16861,0,5.0
img_16862,0,2.0
img_16863,0,0.0
img_16864,0,0.0
img_16865,0,2.0
img_16866,0,0.0
img_16867,0,0.0
img_16868,0,2.0
img_16869,0,2.0
img_16870,0,4.0
img_16871,0,3.0
img_16872,0,0.0
img_16873,0,2.0
img_16874,0,2.0
img_16875,0,0.0
img_16876,0,4.0
img_16877,0,0.0
img_16878,0,0.0
img_16879,0,1.0
img_16880,0,2.0
img_16881,0,0.0
img_16882,0,10.0
img_16883,0,1.0
img_16884,0,3.0
