Image,Predicted-Lymphocyte
img_14849,0
img_14850,0
img_14851,0
img_14852,11
img_14853,0
img_14854,0
img_14855,0
img_14856,1
img_14857,0
img_14858,2
img_14859,0
img_14860,1
img_14861,4
img_14862,0
img_14863,1
img_14864,3
img_14865,11
img_14866,0
img_14867,2
img_14868,11
img_14869,0
img_14870,12
img_14871,5
img_14873,1
img_14874,0
img_14875,2
img_14876,0
img_14877,0
img_14878,2
img_14879,1
img_14880,1
img_14881,2
img_14882,2
img_14883,1
img_14884,1
img_14885,0
img_14886,2
img_14887,3
img_14888,1
img_14889,2
img_14890,0
img_14891,7
img_14892,1
img_14893,1
img_14894,2
img_14895,9
img_14896,1
img_14897,0
img_14898,0
img_14899,2
img_14900,4
img_14901,3
img_14902,3
img_14903,1
img_14904,0
img_14905,2
img_14906,9
img_14907,2
img_14908,1
img_14909,0
img_14910,3
img_14911,0
img_14912,6
img_14913,3
img_14914,2
img_14915,5
img_14916,0
img_14917,2
img_14918,8
img_14919,2
img_14920,2
img_14921,0
img_14922,0
img_14923,2
img_14924,2
img_14925,3
img_14926,0
img_14927,0
img_14928,0
img_14930,1
img_14931,0
img_14932,2
img_14933,0
img_14934,0
img_14935,1
img_14936,0
img_14937,2
img_14938,1
img_14939,1
img_14940,0
img_14941,1
img_14942,1
img_14943,1
img_14944,0
img_14945,9
img_14946,3
img_14947,3
img_14948,1
img_14949,0
img_14950,16
img_14951,3
img_14952,5
img_14953,1
img_14954,1
img_14955,1
img_14956,2
img_14957,0
img_14958,6
img_14959,0
img_14960,0
img_14961,2
img_14962,1
img_14963,0
img_14964,4
img_14965,2
img_14966,3
img_14967,0
img_14968,1
img_14969,1
img_14970,0
img_14971,0
img_14972,2
img_14973,1
img_14974,0
img_14975,0
img_14976,14
img_14977,1
img_14978,3
img_14979,1
img_14980,0
img_14981,1
img_14982,20
img_14983,5
img_14984,2
img_14985,0
img_14986,0
img_14987,0
img_14988,3
img_14989,5
img_14990,11
img_14991,0
img_14992,2
img_14993,0
img_14994,0
img_14995,9
img_14996,1
img_14997,2
img_14998,1
img_14999,1
img_15000,1
img_15001,0
img_15002,2
img_15003,5
img_15004,11
img_15005,7
img_15006,1
img_15007,9
img_15008,2
img_15009,2
img_15010,2
img_15011,0
img_15012,0
img_15013,0
img_15014,2
img_15015,2
img_15016,3
img_15017,17
img_15018,1
img_15019,7
img_15020,1
img_15021,4
img_15023,2
img_15024,0
img_15025,3
img_15026,2
img_15027,4
img_15028,2
img_15029,1
img_15030,3
img_15031,2
img_15032,14
img_15033,0
img_15034,1
img_15035,2
img_15036,3
img_15037,0
img_15038,1
img_15039,5
img_15040,1
img_15041,4
img_15042,3
img_15043,6
img_15044,4
img_15045,2
img_15046,5
img_15047,1
img_15048,15
img_15049,1
img_15050,4
img_15051,4
img_15052,1
img_15053,0
img_15054,3
img_15055,5
img_15056,3
img_15058,2
img_15059,1
img_15060,2
img_15061,30
img_15062,1
img_15063,0
img_15064,14
img_15065,1
img_15066,0
img_15067,5
img_15068,0
img_15069,0
img_15070,1
img_15071,0
img_15072,0
img_15073,0
img_15074,0
img_15075,4
img_15076,1
img_15077,3
img_15078,0
img_15079,1
img_15080,3
img_15081,1
img_15082,3
img_15083,5
img_15084,5
img_15085,4
img_15086,0
img_15087,7
img_15088,0
img_15089,1
img_15090,1
img_15091,2
img_15092,9
img_15093,12
img_15094,2
img_15095,2
img_15096,0
img_15097,1
img_15098,1
img_15099,10
img_15100,5
img_15101,1
img_15102,0
img_15103,6
img_15104,0
img_15105,2
img_15106,1
img_15107,9
img_15108,5
img_15109,12
img_15110,2
img_15111,0
img_15112,0
img_15113,0
img_15114,2
img_15115,4
img_15116,4
img_15117,5
img_15118,3
img_15119,1
img_15120,7
img_15121,9
img_15122,0
img_15123,1
img_15124,10
img_15125,0
img_15126,0
img_15127,4
img_15128,0
img_15129,0
img_15130,1
img_15131,1
img_15132,0
img_15133,1
img_15134,1
img_15135,0
img_15136,0
img_15137,30
img_15138,0
img_15139,0
img_15140,7
img_15141,0
img_15142,0
img_15143,11
img_15144,14
img_15145,1
img_15146,0
img_15147,1
img_15148,1
img_15149,1
img_15150,1
img_15151,1
img_15152,0
img_15153,2
img_15154,4
img_15155,8
img_15156,2
img_15157,1
img_15158,0
img_15159,1
img_15160,2
img_15161,4
img_15162,1
img_15163,17
img_15164,2
img_15165,2
img_15166,3
img_15167,2
img_15168,3
img_15169,0
img_15170,1
img_15171,2
img_15172,1
img_15173,0
img_15174,22
img_15175,2
img_15176,0
img_15177,1
img_15178,2
img_15179,3
img_15180,0
img_15181,8
img_15182,13
img_15183,1
img_15184,1
img_15185,2
img_15186,7
img_15187,0
img_15188,0
img_15189,1
img_15190,1
img_15191,11
img_15192,1
img_15193,0
img_15194,2
img_15195,3
img_15196,10
img_15197,0
img_15198,2
img_15199,1
img_15200,0
img_15201,1
img_15202,16
img_15203,11
img_15204,1
img_15205,3
img_15206,1
img_15207,1
img_15208,2
img_15209,5
img_15210,0
img_15211,3
img_15212,1
img_15213,1
img_15214,1
img_15215,0
img_15216,3
img_15217,3
img_15218,32
img_15219,0
img_15220,1
img_15221,2
img_15222,0
img_15223,0
img_15224,2
img_15225,8
img_15226,2
img_15227,1
img_15228,0
img_15229,2
img_15230,0
img_15231,3
img_15232,1
img_15233,3
img_15234,1
img_15235,0
img_15236,3
img_15237,0
img_15238,5
img_15239,1
img_15240,3
img_15241,4
img_15242,3
img_15243,0
img_15244,0
img_15245,1
img_15247,1
img_15248,8
img_15250,0
img_15251,2
img_15252,1
img_15253,0
img_15254,13
img_15255,2
img_15256,2
img_15257,0
img_15258,5
img_15259,2
img_15260,10
img_15261,3
img_15262,5
img_15263,0
img_15264,6
img_15265,3
img_15266,2
img_15267,2
img_15268,4
img_15269,0
img_15270,15
img_15271,0
img_15272,1
img_15273,0
img_15274,0
img_15275,1
img_15276,2
img_15277,1
img_15278,2
img_15279,15
img_15280,0
img_15281,9
img_15282,1
img_15283,1
img_15284,1
img_15285,2
img_15286,1
img_15287,2
img_15288,2
img_15289,0
img_15290,21
img_15291,2
img_15292,0
img_15293,0
img_15294,7
img_15295,3
img_15296,0
img_15297,2
img_15298,0
img_15299,0
img_15300,7
img_15301,0
img_15302,3
img_15303,0
img_15305,15
img_15306,3
img_15307,2
img_15308,3
img_15309,1
img_15310,1
img_15311,0
img_15312,1
img_15313,1
img_15314,2
img_15315,2
img_15316,5
img_15317,1
img_15318,0
img_15319,10
img_15320,0
img_15321,4
img_15322,2
img_15323,1
img_15324,2
img_15325,4
img_15326,8
img_15327,2
img_15328,2
img_15329,8
img_15330,1
img_15331,2
img_15332,1
img_15333,1
img_15334,10
img_15335,13
img_15336,5
img_15337,2
img_15338,1
img_15339,4
img_15340,10
img_15341,12
img_15342,0
img_15343,0
img_15344,4
img_15345,1
img_15346,3
img_15347,1
img_15348,0
img_15349,1
img_15350,0
img_15351,11
img_15352,1
img_15353,3
img_15354,0
img_15355,1
img_15356,7
img_15357,1
img_15358,12
img_15359,1
img_15360,0
img_15361,8
img_15362,4
img_15364,0
img_15365,14
img_15366,0
img_15367,0
img_15368,3
img_15369,1
img_15370,10
img_15371,1
img_15372,4
img_15373,15
img_15374,2
img_15375,8
img_15376,2
img_15377,2
img_15378,30
img_15379,0
img_15380,5
img_15381,0
img_15382,1
img_15383,0
img_15384,1
img_15385,0
img_15386,0
img_15387,1
img_15388,5
img_15389,9
img_15390,0
img_15391,0
img_15392,0
img_15393,1
img_15394,3
img_15395,0
img_15396,0
img_15397,5
img_15399,5
img_15400,11
img_15401,2
img_15402,1
img_15403,2
img_15404,1
img_15405,6
img_15406,7
img_15407,0
img_15408,15
img_15409,1
img_15410,2
img_15411,8
img_15412,0
img_15413,0
img_15414,5
img_15415,2
img_15416,0
img_15417,1
img_15418,8
img_15419,0
img_15420,2
img_15421,1
img_15422,1
img_15423,1
img_15424,4
img_15425,4
img_15426,14
img_15427,2
img_15428,2
img_15429,2
img_15430,0
img_15431,3
img_15432,0
img_15433,2
img_15434,1
img_15435,0
img_15436,12
img_15437,0
img_15438,8
img_15439,2
img_15440,0
img_15441,2
img_15442,6
img_15443,3
img_15444,2
img_15445,1
img_15446,0
img_15447,0
img_15448,0
img_15449,1
img_15450,2
img_15451,5
img_15452,4
img_15453,0
img_15454,0
img_15455,5
img_15456,3
img_15457,2
img_15458,7
img_15459,0
img_15460,0
img_15461,8
img_15462,1
img_15463,1
img_15464,0
img_15465,0
img_15466,1
img_15467,11
img_15468,3
img_15469,1
img_15470,0
img_15471,2
img_15472,0
img_15473,1
img_15474,0
img_15475,3
img_15476,3
img_15477,0
img_15478,5
img_15479,3
img_15480,5
img_15481,5
img_15482,2
img_15483,1
img_15484,1
img_15485,1
img_15486,2
img_15487,1
img_15488,4
img_15489,1
img_15490,0
img_15491,0
img_15492,0
img_15493,2
img_15494,5
img_15495,0
img_15496,6
img_15497,5
img_15498,2
img_15499,3
img_15500,11
img_15501,0
img_15502,3
img_15503,0
img_15504,1
img_15505,0
img_15506,10
img_15507,1
img_15508,1
img_15509,0
img_15510,26
img_15511,3
img_15512,1
img_15513,0
img_15514,0
img_15515,1
img_15516,2
img_15517,7
img_15518,0
img_15519,2
img_15520,0
img_15521,5
img_15522,9
img_15523,1
img_15524,1
img_15525,1
img_15526,9
img_15527,5
img_15528,1
img_15529,6
img_15530,4
img_15531,0
img_15532,18
img_15533,0
img_15534,2
img_15535,3
img_15536,2
img_15537,7
img_15538,2
img_15539,1
img_15540,2
img_15541,0
img_15542,1
img_15543,1
img_15544,3
img_15545,11
img_15546,11
img_15547,0
img_15548,5
img_15549,1
img_15550,2
img_15551,0
img_15552,0
img_15553,1
img_15554,21
img_15555,5
img_15556,1
img_15557,4
img_15558,9
img_15559,1
img_15560,0
img_15561,2
img_15562,4
img_15563,0
img_15564,9
img_15565,24
img_15566,3
img_15567,0
img_15568,35
img_15569,1
img_15570,30
img_15571,0
img_15572,0
img_15573,14
img_15574,1
img_15575,0
img_15576,1
img_15577,1
img_15578,5
img_15580,1
img_15581,0
img_15582,15
img_15583,1
img_15584,3
img_15585,10
img_15586,5
img_15587,1
img_15588,2
img_15589,3
img_15590,0
img_15591,0
img_15592,21
img_15593,1
img_15594,1
img_15595,1
img_15596,1
img_15598,0
img_15599,0
img_15600,4
img_15601,0
img_15602,2
img_15603,0
img_15604,5
img_15605,1
img_15606,2
img_15607,7
img_15608,0
img_15609,3
img_15610,2
img_15611,0
img_15612,0
img_15613,1
img_15614,2
img_15615,0
img_15616,1
img_15617,3
img_15618,1
img_15619,0
img_15620,2
img_15621,0
img_15622,1
img_15623,0
img_15624,1
img_15625,7
img_15626,1
img_15627,0
img_15628,3
img_15629,0
img_15630,1
img_15631,2
img_15632,1
img_15633,3
img_15634,3
img_15635,1
img_15636,0
img_15637,1
img_15638,4
img_15639,3
img_15640,1
img_15641,10
img_15642,3
img_15643,12
img_15644,3
img_15645,1
img_15646,2
img_15647,0
img_15648,0
img_15649,1
img_15650,0
img_15651,1
img_15652,1
img_15653,3
img_15654,3
img_15655,11
img_15656,2
img_15657,5
img_15658,5
img_15659,1
img_15660,2
img_15661,15
img_15662,20
img_15664,0
img_15665,0
img_15666,7
img_15667,1
img_15668,2
img_15669,1
img_15670,3
img_15671,1
img_15672,0
img_15673,7
img_15674,0
img_15675,1
img_15676,0
img_15677,2
img_15678,0
img_15680,7
img_15681,0
img_15682,6
img_15683,4
img_15684,3
img_15685,8
img_15686,1
img_15687,1
img_15688,0
img_15689,1
img_15690,5
img_15691,5
img_15692,0
img_15693,0
img_15694,0
img_15695,5
img_15696,2
img_15697,3
img_15698,2
img_15699,0
img_15700,6
img_15701,0
img_15702,3
img_15703,6
img_15704,0
img_15705,1
img_15706,1
img_15707,2
img_15708,2
img_15709,1
img_15710,2
img_15711,2
img_15712,1
img_15713,1
img_15714,1
img_15715,3
img_15716,2
img_15717,6
img_15718,1
img_15719,0
img_15720,0
img_15721,3
img_15722,1
img_15723,2
img_15724,0
img_15725,1
img_15726,0
img_15727,4
img_15728,2
img_15729,0
img_15730,0
img_15731,0
img_15732,0
img_15733,2
img_15734,0
img_15735,0
img_15736,0
img_15737,3
img_15738,1
img_15739,1
img_15740,24
img_15741,1
img_15742,9
img_15743,0
img_15744,2
img_15745,1
img_15746,0
img_15747,2
img_15748,0
img_15749,3
img_15750,0
img_15751,0
img_15752,1
img_15753,3
img_15754,2
img_15755,0
img_15756,4
img_15757,7
img_15758,7
img_15759,1
img_15760,2
img_15761,0
img_15762,0
img_15763,0
img_15764,7
img_15765,8
img_15766,2
img_15767,0
img_15768,0
img_15769,7
img_15770,8
img_15771,1
img_15772,1
img_15773,1
img_15774,7
img_15775,16
img_15776,2
img_15777,4
img_15778,0
img_15779,2
img_15780,0
img_15781,5
img_15782,6
img_15783,5
img_15784,3
img_15785,3
img_15786,1
img_15787,7
img_15788,5
img_15789,9
img_15790,2
img_15791,8
img_15792,3
img_15793,11
img_15794,0
img_15795,0
img_15796,0
img_15797,3
img_15798,7
img_15799,4
img_15800,1
img_15801,6
img_15802,2
img_15803,0
img_15804,0
img_15805,1
img_15806,1
img_15807,1
img_15808,0
img_15809,0
img_15810,1
img_15811,0
img_15812,6
img_15813,1
img_15814,1
img_15815,5
img_15816,1
img_15817,31
img_15818,1
img_15819,2
img_15820,0
img_15821,1
img_15822,0
img_15823,0
img_15824,0
img_15825,1
img_15826,1
img_15827,0
img_15828,0
img_15829,4
img_15830,0
img_15831,2
img_15832,1
img_15833,8
img_15834,4
img_15835,1
img_15836,20
img_15837,8
img_15838,8
img_15839,2
img_15840,2
img_15841,3
img_15842,0
img_15843,0
img_15844,0
img_15845,0
img_15846,0
img_15847,1
img_15848,0
img_15849,4
img_15850,0
img_15851,0
img_15852,4
img_15853,0
img_15854,6
img_15855,2
img_15856,3
img_15857,15
img_15858,8
img_15859,6
img_15860,10
img_15861,1
img_15862,2
img_15863,0
img_15864,2
img_15865,6
img_15866,2
img_15867,14
img_15868,2
img_15869,0
img_15870,6
img_15871,1
img_15872,2
img_15873,1
img_15874,1
img_15875,1
img_15876,2
img_15877,5
img_15878,0
img_15879,7
img_15880,1
img_15881,0
img_15882,7
img_15883,2
img_15884,2
img_15885,0
img_15886,1
img_15887,2
img_15888,1
img_15889,1
img_15890,5
img_15891,0
img_15892,2
img_15893,1
img_15894,0
img_15895,0
img_15896,2
img_15897,3
img_15898,2
img_15899,19
img_15900,2
img_15901,4
img_15902,12
img_15903,2
img_15904,1
img_15905,0
img_15906,0
img_15907,10
img_15908,4
img_15909,4
img_15910,7
img_15911,13
img_15912,4
img_15913,1
img_15914,2
img_15915,0
img_15916,0
img_15917,4
img_15918,6
img_15919,1
img_15920,4
img_15921,2
img_15922,0
img_15923,1
img_15924,2
img_15925,3
img_15926,3
img_15927,0
img_15928,0
img_15929,0
img_15930,3
img_15931,13
img_15932,1
img_15933,1
img_15934,0
img_15935,3
img_15936,1
img_15937,7
img_15938,0
img_15939,0
img_15940,2
img_15941,1
img_15942,1
img_15943,3
img_15944,5
img_15945,1
img_15946,0
img_15947,1
img_15948,2
img_15949,1
img_15950,0
img_15951,2
img_15952,0
img_15953,0
img_15954,4
img_15955,17
img_15956,1
img_15957,1
img_15958,2
img_15959,4
img_15960,33
img_15961,2
img_15962,1
img_15963,3
img_15964,4
img_15966,1
img_15967,15
img_15968,0
img_15969,0
img_15970,1
img_15971,0
img_15972,2
img_15973,2
img_15974,0
img_15975,0
img_15976,1
img_15977,2
img_15978,3
img_15979,3
img_15980,0
img_15981,0
img_15982,1
img_15983,2
img_15984,1
img_15985,0
img_15986,0
img_15987,0
img_15988,1
img_15989,3
img_15990,2
img_15991,1
img_15992,3
img_15993,11
img_15994,1
img_15995,1
img_15996,2
img_15997,1
img_15998,0
img_15999,3
img_16000,1
img_16001,6
img_16002,0
img_16003,0
img_16004,0
img_16005,0
img_16006,9
img_16007,22
img_16008,4
img_16009,5
img_16010,0
img_16011,1
img_16012,2
img_16013,1
img_16014,7
img_16015,1
img_16016,28
img_16017,1
img_16018,0
img_16019,8
img_16020,0
img_16021,1
img_16022,23
img_16023,0
img_16024,2
img_16025,2
img_16026,7
img_16027,2
img_16028,7
img_16029,8
img_16030,6
img_16031,1
img_16032,0
img_16033,1
img_16034,2
img_16035,28
img_16036,2
img_16037,3
img_16038,1
img_16039,10
img_16040,2
img_16041,0
img_16042,2
img_16043,3
img_16044,0
img_16045,1
img_16046,0
img_16047,0
img_16048,6
img_16049,0
img_16050,0
img_16051,15
img_16052,0
img_16054,4
img_16055,0
img_16056,0
img_16057,2
img_16058,6
img_16059,2
img_16060,16
img_16061,4
img_16062,1
img_16063,7
img_16064,2
img_16065,9
img_16066,4
img_16067,0
img_16068,1
img_16069,3
img_16070,2
img_16071,0
img_16072,0
img_16073,8
img_16074,2
img_16075,0
img_16076,6
img_16077,3
img_16078,1
img_16079,2
img_16080,13
img_16081,0
img_16082,2
img_16083,1
img_16084,2
img_16085,5
img_16086,2
img_16087,0
img_16089,0
img_16090,1
img_16091,9
img_16092,3
img_16093,16
img_16094,1
img_16095,0
img_16096,2
img_16097,3
img_16098,6
img_16099,0
img_16100,0
img_16101,2
img_16102,0
img_16103,0
img_16104,4
img_16105,1
img_16106,9
img_16107,8
img_16108,0
img_16109,1
img_16110,4
img_16111,2
img_16112,10
img_16113,0
img_16114,1
img_16115,7
img_16116,0
img_16117,3
img_16118,1
img_16119,1
img_16120,3
img_16121,0
img_16122,3
img_16123,0
img_16124,1
img_16125,1
img_16126,4
img_16127,0
img_16128,1
img_16129,6
img_16130,4
img_16131,1
img_16132,4
img_16133,18
img_16134,1
img_16135,4
img_16136,4
img_16137,3
img_16138,0
img_16139,1
img_16140,3
img_16141,0
img_16142,1
img_16143,5
img_16144,5
img_16145,0
img_16146,6
img_16147,1
img_16148,19
img_16149,9
img_16150,1
img_16151,4
img_16152,3
img_16153,0
img_16154,1
img_16155,5
img_16156,1
img_16157,2
img_16158,1
img_16159,1
img_16160,1
img_16161,1
img_16162,5
img_16163,2
img_16164,0
img_16165,1
img_16166,1
img_16167,1
img_16168,1
img_16169,0
img_16170,2
img_16171,0
img_16172,3
img_16173,9
img_16174,7
img_16175,1
img_16176,6
img_16177,2
img_16178,3
img_16179,0
img_16180,2
img_16181,0
img_16182,0
img_16183,1
img_16184,1
img_16185,0
img_16186,12
img_16187,1
img_16188,4
img_16189,1
img_16190,0
img_16191,1
img_16192,3
img_16193,0
img_16194,14
img_16195,4
img_16196,1
img_16197,0
img_16198,22
img_16199,3
img_16200,9
img_16201,1
img_16202,0
img_16203,3
img_16204,2
img_16205,17
img_16206,1
img_16207,0
img_16208,1
img_16209,11
img_16211,11
img_16212,0
img_16213,1
img_16214,0
img_16215,2
img_16216,2
img_16217,2
img_16218,0
img_16219,1
img_16220,1
img_16221,1
img_16222,0
img_16223,4
img_16224,16
img_16225,0
img_16226,0
img_16227,0
img_16228,2
img_16229,0
img_16230,0
img_16231,5
img_16232,0
img_16233,6
img_16234,1
img_16235,3
img_16236,1
img_16237,0
img_16238,1
img_16239,1
img_16240,1
img_16241,0
img_16242,3
img_16243,0
img_16244,2
img_16245,14
img_16246,0
img_16247,4
img_16248,3
img_16249,3
img_16250,0
img_16251,2
img_16252,1
img_16253,3
img_16254,0
img_16255,0
img_16256,1
img_16257,0
img_16258,5
img_16259,0
img_16260,1
img_16261,2
img_16262,1
img_16263,0
img_16264,1
img_16265,0
img_16266,1
img_16267,4
img_16268,0
img_16269,4
img_16270,2
img_16271,0
img_16272,1
img_16273,4
img_16274,9
img_16275,2
img_16276,0
img_16277,0
img_16278,9
img_16279,0
img_16280,3
img_16281,6
img_16282,0
img_16283,5
img_16284,3
img_16285,1
img_16286,6
img_16287,2
img_16288,0
img_16289,2
img_16290,0
img_16291,10
img_16292,2
img_16293,1
img_16294,10
img_16295,9
img_16296,1
img_16297,18
img_16298,3
img_16299,4
img_16300,2
img_16301,11
img_16302,1
img_16303,0
img_16304,1
img_16305,0
img_16306,2
img_16307,12
img_16308,13
img_16309,4
img_16310,0
img_16311,5
img_16312,1
img_16313,1
img_16314,7
img_16315,1
img_16316,1
img_16317,1
img_16318,0
img_16319,6
img_16320,1
img_16321,0
img_16322,1
img_16323,0
img_16324,4
img_16325,1
img_16326,1
img_16327,2
img_16328,22
img_16329,1
img_16330,8
img_16331,0
img_16332,2
img_16333,0
img_16334,7
img_16335,2
img_16336,2
img_16337,0
img_16338,1
img_16339,0
img_16340,8
img_16341,3
img_16342,0
img_16343,0
img_16344,7
img_16345,0
img_16346,5
img_16347,4
img_16348,1
img_16349,0
img_16350,0
img_16351,4
img_16352,1
img_16353,0
img_16354,2
img_16355,3
img_16356,2
img_16357,1
img_16358,0
img_16359,4
img_16360,3
img_16361,2
img_16362,2
img_16363,0
img_16364,0
img_16365,0
img_16366,1
img_16367,1
img_16368,2
img_16369,1
img_16370,11
img_16372,0
img_16373,6
img_16374,1
img_16375,1
img_16377,0
img_16378,10
img_16379,1
img_16380,26
img_16381,0
img_16383,0
img_16384,3
img_16385,1
img_16386,5
img_16387,0
img_16388,0
img_16389,11
img_16390,0
img_16391,6
img_16392,4
img_16393,0
img_16394,0
img_16395,0
img_16396,5
img_16397,13
img_16398,0
img_16399,5
img_16400,0
img_16401,2
img_16402,0
img_16403,11
img_16404,4
img_16405,21
img_16406,1
img_16407,1
img_16408,1
img_16409,4
img_16410,2
img_16411,20
img_16412,1
img_16413,6
img_16414,3
img_16415,1
img_16416,7
img_16417,7
img_16418,11
img_16419,0
img_16420,0
img_16421,0
img_16422,8
img_16423,0
img_16424,5
img_16425,4
img_16426,3
img_16427,2
img_16428,2
img_16429,0
img_16430,3
img_16431,2
img_16432,0
img_16433,0
img_16434,3
img_16435,13
img_16436,2
img_16437,3
img_16438,2
img_16439,1
img_16440,11
img_16441,16
img_16442,0
img_16443,12
img_16444,0
img_16445,0
img_16446,8
img_16447,5
img_16448,0
img_16449,3
img_16450,2
img_16451,0
img_16452,9
img_16453,35
img_16454,0
img_16455,5
img_16456,1
img_16457,2
img_16458,2
img_16459,11
img_16460,3
img_16461,21
img_16462,0
img_16463,0
img_16464,0
img_16465,0
img_16466,3
img_16467,4
img_16468,2
img_16469,1
img_16470,0
img_16471,1
img_16472,7
img_16473,3
img_16474,2
img_16475,0
img_16476,6
img_16477,0
img_16478,7
img_16479,2
img_16480,1
img_16481,6
img_16482,0
img_16483,3
img_16484,0
img_16485,0
img_16486,12
img_16487,2
img_16488,1
img_16489,0
img_16490,3
img_16491,0
img_16492,14
img_16493,6
img_16494,0
img_16495,0
img_16496,2
img_16497,0
img_16498,8
img_16499,4
img_16500,0
img_16501,4
img_16502,4
img_16503,7
img_16504,2
img_16505,2
img_16506,1
img_16507,3
img_16508,3
img_16509,0
img_16510,2
img_16511,0
img_16512,9
img_16513,1
img_16514,0
img_16515,0
img_16516,5
img_16517,0
img_16518,2
img_16519,3
img_16520,0
img_16521,0
img_16522,5
img_16523,0
img_16524,6
img_16525,2
img_16526,0
img_16527,0
img_16528,2
img_16529,1
img_16530,0
img_16531,2
img_16533,3
img_16534,6
img_16535,0
img_16536,5
img_16537,4
img_16538,3
img_16539,1
img_16540,0
img_16541,0
img_16542,0
img_16543,2
img_16544,2
img_16545,1
img_16546,2
img_16547,4
img_16548,1
img_16549,0
img_16550,10
img_16551,0
img_16552,8
img_16553,4
img_16554,2
img_16555,6
img_16556,0
img_16557,0
img_16558,1
img_16559,0
img_16560,0
img_16561,0
img_16562,7
img_16563,3
img_16564,3
img_16565,1
img_16566,3
img_16567,2
img_16568,2
img_16569,0
img_16570,1
img_16571,3
img_16572,0
img_16573,1
img_16574,17
img_16575,0
img_16576,9
img_16577,6
img_16578,4
img_16579,1
img_16580,5
img_16581,1
img_16582,4
img_16583,18
img_16584,9
img_16585,5
img_16586,3
img_16587,0
img_16588,0
img_16589,17
img_16590,7
img_16591,0
img_16592,0
img_16593,6
img_16594,2
img_16595,13
img_16596,2
img_16597,14
img_16598,9
img_16599,0
img_16600,6
img_16601,0
img_16602,6
img_16603,1
img_16604,5
img_16605,2
img_16606,0
img_16607,1
img_16608,0
img_16609,2
img_16610,3
img_16611,2
img_16612,7
img_16613,0
img_16614,5
img_16615,6
img_16616,0
img_16617,6
img_16618,10
img_16619,21
img_16620,0
img_16621,3
img_16622,6
img_16623,9
img_16624,18
img_16625,3
img_16626,5
img_16627,0
img_16628,8
img_16629,0
img_16630,5
img_16631,3
img_16632,1
img_16633,15
img_16634,1
img_16635,0
img_16636,0
img_16637,1
img_16638,5
img_16639,1
img_16640,12
img_16641,4
img_16642,0
img_16643,0
img_16644,4
img_16645,3
img_16646,10
img_16648,0
img_16649,1
img_16650,2
img_16651,2
img_16652,2
img_16653,0
img_16654,1
img_16655,0
img_16656,14
img_16657,15
img_16658,1
img_16659,0
img_16660,0
img_16661,2
img_16662,1
img_16663,2
img_16664,8
img_16665,0
img_16666,10
img_16667,1
img_16668,2
img_16669,2
img_16670,2
img_16671,1
img_16672,1
img_16673,5
img_16674,3
img_16675,2
img_16676,1
img_16677,1
img_16678,9
img_16679,22
img_16680,0
img_16681,0
img_16682,0
img_16683,0
img_16684,1
img_16685,0
img_16686,0
img_16687,0
img_16688,0
img_16689,8
img_16690,1
img_16691,2
img_16692,1
img_16693,1
img_16694,0
img_16695,2
img_16696,6
img_16697,6
img_16698,0
img_16699,0
img_16700,0
img_16701,1
img_16702,3
img_16703,8
img_16704,0
img_16705,1
img_16706,4
img_16707,3
img_16708,7
img_16709,0
img_16710,2
img_16711,1
img_16712,2
img_16713,1
img_16714,7
img_16715,9
img_16716,0
img_16717,3
img_16718,0
img_16719,3
img_16720,0
img_16721,0
img_16722,0
img_16723,1
img_16724,0
img_16725,0
img_16726,2
img_16727,3
img_16728,5
img_16729,2
img_16730,0
img_16731,0
img_16732,7
img_16733,6
img_16734,1
img_16735,1
img_16736,27
img_16737,4
img_16738,24
img_16739,0
img_16740,0
img_16741,3
img_16742,1
img_16743,1
img_16744,0
img_16745,2
img_16746,4
img_16747,3
img_16748,0
img_16749,0
img_16750,1
img_16751,1
img_16752,0
img_16753,1
img_16754,0
img_16755,2
img_16756,0
img_16757,1
img_16758,0
img_16759,0
img_16760,3
img_16761,1
img_16762,1
img_16763,0
img_16764,2
img_16765,8
img_16766,4
img_16767,2
img_16768,0
img_16769,9
img_16770,0
img_16771,1
img_16772,4
img_16773,0
img_16774,1
img_16775,2
img_16776,0
img_16777,11
img_16778,0
img_16779,2
img_16780,4
img_16781,0
img_16782,2
img_16783,0
img_16784,1
img_16785,3
img_16786,2
img_16787,1
img_16788,6
img_16789,2
img_16790,0
img_16791,5
img_16792,2
img_16793,7
img_16794,1
img_16795,7
img_16796,1
img_16797,2
img_16798,4
img_16799,1
img_16800,1
img_16801,2
img_16802,0
img_16803,1
img_16804,12
img_16805,1
img_16806,6
img_16807,0
img_16808,1
img_16809,0
img_16810,2
img_16811,0
img_16812,3
img_16813,10
img_16814,1
img_16815,3
img_16816,4
img_16817,3
img_16819,2
img_16820,1
img_16821,0
img_16822,2
img_16823,0
img_16824,0
img_16825,0
img_16826,1
img_16827,0
img_16828,0
img_16829,2
img_16830,21
img_16831,0
img_16832,1
img_16833,1
img_16834,0
img_16835,1
img_16836,6
img_16837,13
img_16838,4
img_16839,0
img_16840,6
img_16841,2
img_16842,2
img_16843,1
img_16844,0
img_16845,4
img_16846,2
img_16847,5
img_16848,3
img_16849,1
img_16850,1
img_16851,3
img_16852,1
img_16853,3
img_16854,12
img_16855,0
img_16856,3
img_16857,1
img_16858,1
img_16859,0
img_16860,1
img_16861,5
img_16862,2
img_16863,0
img_16864,0
img_16865,1
img_16866,0
img_16867,0
img_16868,2
